  0.2466E-01   0.6160E-01   0.1144E+00  12.411   0.3924E+01   0.2598E+00   0.291
  0.2570E-01   0.5954E-01   0.1106E+00  12.411   0.3924E+01   0.2598E+00   0.291
  0.2679E-01   0.5755E-01   0.1070E+00  12.411   0.3924E+01   0.2598E+00   0.291
  0.2793E-01   0.5563E-01   0.1034E+00  12.423   0.3933E+01   0.2595E+00   0.287
  0.2911E-01   0.5377E-01   0.1000E+00  12.451   0.3942E+01   0.2590E+00   0.280
  0.3034E-01   0.5196E-01   0.9675E-01  12.451   0.3942E+01   0.2590E+00   0.280
  0.3162E-01   0.5022E-01   0.9343E-01  12.451   0.3942E+01   0.2590E+00   0.280
  0.3296E-01   0.4854E-01   0.9046E-01  12.451   0.3942E+01   0.2590E+00   0.280
  0.3436E-01   0.4691E-01   0.8745E-01  12.488   0.3951E+01   0.2584E+00   0.270
  0.3581E-01   0.4534E-01   0.8449E-01  12.488   0.3951E+01   0.2584E+00   0.270
  0.3733E-01   0.4382E-01   0.8177E-01  12.488   0.3951E+01   0.2584E+00   0.270
  0.3890E-01   0.4235E-01   0.7902E-01  12.488   0.3951E+01   0.2584E+00   0.270
  0.4055E-01   0.4092E-01   0.7639E-01  12.488   0.3951E+01   0.2584E+00   0.270
  0.4227E-01   0.3955E-01   0.7390E-01  12.488   0.3951E+01   0.2584E+00   0.270
  0.4406E-01   0.3822E-01   0.7139E-01  12.488   0.3951E+01   0.2584E+00   0.270
  0.4592E-01   0.3693E-01   0.6904E-01  12.488   0.3951E+01   0.2584E+00   0.270
  0.4786E-01   0.3569E-01   0.6677E-01  12.488   0.3951E+01   0.2584E+00   0.270
  0.4989E-01   0.3449E-01   0.6448E-01  12.521   0.3960E+01   0.2581E+00   0.262
  0.5200E-01   0.3333E-01   0.6239E-01  12.488   0.3951E+01   0.2584E+00   0.270
  0.5420E-01   0.3221E-01   0.6032E-01  12.488   0.3951E+01   0.2584E+00   0.270
  0.5649E-01   0.3112E-01   0.5825E-01  12.488   0.3951E+01   0.2584E+00   0.270
