  0.2004E-01   0.7053E-01   0.1296E+00  10.845   0.3465E+01   0.2862E+00   1.420
  0.2089E-01   0.6820E-01   0.1256E+00  10.879   0.3474E+01   0.2858E+00   1.370
  0.2178E-01   0.6594E-01   0.1215E+00  10.916   0.3483E+01   0.2851E+00   1.316
  0.2270E-01   0.6375E-01   0.1175E+00  10.916   0.3483E+01   0.2851E+00   1.316
  0.2366E-01   0.6163E-01   0.1138E+00  10.949   0.3492E+01   0.2847E+00   1.269
  0.2466E-01   0.5958E-01   0.1101E+00  10.981   0.3501E+01   0.2839E+00   1.227
  0.2570E-01   0.5760E-01   0.1065E+00  10.981   0.3501E+01   0.2839E+00   1.227
  0.2679E-01   0.5569E-01   0.1031E+00  10.981   0.3501E+01   0.2839E+00   1.227
  0.2793E-01   0.5383E-01   0.9968E-01  10.995   0.3510E+01   0.2835E+00   1.209
  0.2911E-01   0.5204E-01   0.9651E-01  11.019   0.3519E+01   0.2828E+00   1.178
  0.3034E-01   0.5030E-01   0.9339E-01  11.019   0.3519E+01   0.2828E+00   1.178
  0.3162E-01   0.4862E-01   0.9022E-01  11.019   0.3519E+01   0.2828E+00   1.178
  0.3296E-01   0.4699E-01   0.8738E-01  11.049   0.3528E+01   0.2823E+00   1.142
  0.3436E-01   0.4542E-01   0.8450E-01  11.049   0.3528E+01   0.2823E+00   1.142
  0.3581E-01   0.4390E-01   0.8166E-01  11.086   0.3537E+01   0.2819E+00   1.097
  0.3733E-01   0.4243E-01   0.7908E-01  11.086   0.3537E+01   0.2819E+00   1.097
  0.3890E-01   0.4101E-01   0.7645E-01  11.124   0.3546E+01   0.2812E+00   1.054
  0.4055E-01   0.3963E-01   0.7393E-01  11.124   0.3546E+01   0.2812E+00   1.054
  0.4227E-01   0.3830E-01   0.7155E-01  11.124   0.3546E+01   0.2812E+00   1.054
  0.4406E-01   0.3701E-01   0.6914E-01  11.124   0.3546E+01   0.2812E+00   1.054
  0.4592E-01   0.3577E-01   0.6688E-01  11.124   0.3546E+01   0.2812E+00   1.054
  0.4786E-01   0.3456E-01   0.6469E-01  11.154   0.3555E+01   0.2807E+00   1.021
  0.4989E-01   0.3340E-01   0.6247E-01  11.154   0.3555E+01   0.2807E+00   1.021
  0.5200E-01   0.3227E-01   0.6047E-01  11.154   0.3555E+01   0.2807E+00   1.021
  0.5420E-01   0.3119E-01   0.5848E-01  11.154   0.3555E+01   0.2807E+00   1.021
  0.5649E-01   0.3013E-01   0.5649E-01  11.154   0.3555E+01   0.2807E+00   1.021
  0.5888E-01   0.2912E-01   0.5468E-01  11.168   0.3564E+01   0.2803E+00   1.006
  0.6138E-01   0.2813E-01   0.5285E-01  11.168   0.3564E+01   0.2803E+00   1.006
  0.6397E-01   0.2718E-01   0.5107E-01  11.168   0.3564E+01   0.2803E+00   1.006
  0.6668E-01   0.2626E-01   0.4941E-01  11.168   0.3564E+01   0.2803E+00   1.006
  0.6950E-01   0.2537E-01   0.4773E-01  11.168   0.3564E+01   0.2803E+00   1.006
  0.7244E-01   0.2451E-01   0.4615E-01  11.168   0.3564E+01   0.2803E+00   1.006
  0.7551E-01   0.2368E-01   0.4464E-01  11.168   0.3564E+01   0.2803E+00   1.006
  0.7870E-01   0.2288E-01   0.4312E-01  11.168   0.3564E+01   0.2803E+00   1.006
  0.8204E-01   0.2210E-01   0.4171E-01  11.168   0.3564E+01   0.2803E+00   1.006
  0.8551E-01   0.2135E-01   0.4033E-01  11.168   0.3564E+01   0.2803E+00   1.006
  0.8913E-01   0.2063E-01   0.3893E-01  11.168   0.3564E+01   0.2803E+00   1.006
  0.9290E-01   0.1992E-01   0.3768E-01  11.154   0.3555E+01   0.2807E+00   1.021
  0.9683E-01   0.1925E-01   0.3641E-01  11.154   0.3555E+01   0.2807E+00   1.021
  0.1009E+00   0.1859E-01   0.3516E-01  11.154   0.3555E+01   0.2807E+00   1.021
  0.1052E+00   0.1796E-01   0.3402E-01  11.154   0.3555E+01   0.2807E+00   1.021
  0.1096E+00   0.1735E-01   0.3287E-01  11.154   0.3555E+01   0.2807E+00   1.021
  0.1143E+00   0.1675E-01   0.3177E-01  11.124   0.3546E+01   0.2812E+00   1.054
  0.1191E+00   0.1618E-01   0.3072E-01  11.124   0.3546E+01   0.2812E+00   1.054
  0.1242E+00   0.1563E-01   0.2967E-01  11.124   0.3546E+01   0.2812E+00   1.054
  0.1294E+00   0.1510E-01   0.2868E-01  11.124   0.3546E+01   0.2812E+00   1.054
  0.1349E+00   0.1458E-01   0.2773E-01  11.124   0.3546E+01   0.2812E+00   1.054
  0.1406E+00   0.1408E-01   0.2676E-01  11.086   0.3537E+01   0.2819E+00   1.097
  0.1466E+00   0.1360E-01   0.2589E-01  11.086   0.3537E+01   0.2819E+00   1.097
