  0.4508E-02   0.2305E+00   0.4092E+00  10.845   0.3465E+01   0.2862E+00   1.420
  0.4699E-02   0.2231E+00   0.3974E+00  10.879   0.3474E+01   0.2858E+00   1.370
  0.4898E-02   0.2160E+00   0.3851E+00  10.916   0.3483E+01   0.2851E+00   1.316
  0.5105E-02   0.2091E+00   0.3734E+00  10.949   0.3492E+01   0.2847E+00   1.269
  0.5321E-02   0.2023E+00   0.3622E+00  10.981   0.3501E+01   0.2839E+00   1.227
  0.5546E-02   0.1958E+00   0.3508E+00  10.995   0.3510E+01   0.2835E+00   1.209
  0.5781E-02   0.1895E+00   0.3402E+00  11.019   0.3519E+01   0.2828E+00   1.178
  0.6026E-02   0.1834E+00   0.3298E+00  11.049   0.3528E+01   0.2823E+00   1.142
  0.6281E-02   0.1774E+00   0.3192E+00  11.086   0.3537E+01   0.2819E+00   1.097
  0.6546E-02   0.1717E+00   0.3097E+00  11.124   0.3546E+01   0.2812E+00   1.054
  0.6823E-02   0.1661E+00   0.3001E+00  11.154   0.3555E+01   0.2807E+00   1.021
  0.7112E-02   0.1607E+00   0.2904E+00  11.168   0.3564E+01   0.2803E+00   1.006
  0.7413E-02   0.1555E+00   0.2817E+00  11.191   0.3573E+01   0.2795E+00   0.982
  0.7727E-02   0.1504E+00   0.2728E+00  11.191   0.3573E+01   0.2795E+00   0.982
  0.8054E-02   0.1455E+00   0.2641E+00  11.228   0.3582E+01   0.2791E+00   0.944
  0.8395E-02   0.1408E+00   0.2560E+00  11.260   0.3591E+01   0.2786E+00   0.913
  0.8750E-02   0.1361E+00   0.2478E+00  11.295   0.3600E+01   0.2778E+00   0.881
  0.9120E-02   0.1317E+00   0.2400E+00  11.295   0.3600E+01   0.2778E+00   0.881
  0.9506E-02   0.1274E+00   0.2325E+00  11.333   0.3609E+01   0.2774E+00   0.847
  0.9908E-02   0.1232E+00   0.2249E+00  11.351   0.3618E+01   0.2769E+00   0.831
  0.1033E-01   0.1191E+00   0.2179E+00  11.371   0.3627E+01   0.2765E+00   0.814
  0.1076E-01   0.1152E+00   0.2110E+00  11.371   0.3627E+01   0.2765E+00   0.814
  0.1122E-01   0.1114E+00   0.2040E+00  11.404   0.3636E+01   0.2760E+00   0.787
  0.1169E-01   0.1077E+00   0.1977E+00  11.439   0.3645E+01   0.2752E+00   0.759
  0.1219E-01   0.1042E+00   0.1913E+00  11.439   0.3645E+01   0.2752E+00   0.759
  0.1271E-01   0.1007E+00   0.1850E+00  11.473   0.3654E+01   0.2747E+00   0.733
  0.1324E-01   0.9740E-01   0.1793E+00  11.473   0.3654E+01   0.2747E+00   0.733
  0.1380E-01   0.9418E-01   0.1734E+00  11.513   0.3663E+01   0.2743E+00   0.704
  0.1439E-01   0.9105E-01   0.1678E+00  11.513   0.3663E+01   0.2743E+00   0.704
  0.1500E-01   0.8803E-01   0.1625E+00  11.530   0.3672E+01   0.2738E+00   0.691
  0.1563E-01   0.8511E-01   0.1571E+00  11.530   0.3672E+01   0.2738E+00   0.691
  0.1629E-01   0.8228E-01   0.1521E+00  11.548   0.3681E+01   0.2733E+00   0.679
  0.1698E-01   0.7954E-01   0.1472E+00  11.548   0.3681E+01   0.2733E+00   0.679
  0.1770E-01   0.7689E-01   0.1422E+00  11.583   0.3690E+01   0.2728E+00   0.655
  0.1845E-01   0.7433E-01   0.1377E+00  11.583   0.3690E+01   0.2728E+00   0.655
  0.1923E-01   0.7186E-01   0.1333E+00  11.619   0.3699E+01   0.2723E+00   0.632
  0.2004E-01   0.6946E-01   0.1288E+00  11.619   0.3699E+01   0.2723E+00   0.632
  0.2089E-01   0.6714E-01   0.1247E+00  11.619   0.3699E+01   0.2723E+00   0.632
  0.2178E-01   0.6489E-01   0.1206E+00  11.655   0.3708E+01   0.2718E+00   0.609
  0.2270E-01   0.6272E-01   0.1166E+00  11.655   0.3708E+01   0.2718E+00   0.609
  0.2366E-01   0.6063E-01   0.1128E+00  11.655   0.3708E+01   0.2718E+00   0.609
  0.2466E-01   0.5860E-01   0.1090E+00  11.692   0.3717E+01   0.2710E+00   0.586
  0.2570E-01   0.5663E-01   0.1055E+00  11.692   0.3717E+01   0.2710E+00   0.586
  0.2679E-01   0.5473E-01   0.1021E+00  11.692   0.3717E+01   0.2710E+00   0.586
  0.2793E-01   0.5290E-01   0.9861E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.2911E-01   0.5112E-01   0.9542E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.3034E-01   0.4940E-01   0.9228E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.3162E-01   0.4774E-01   0.8910E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.3296E-01   0.4614E-01   0.8627E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.3436E-01   0.4459E-01   0.8340E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.3581E-01   0.4309E-01   0.8058E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.3733E-01   0.4164E-01   0.7799E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.3890E-01   0.4023E-01   0.7537E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.4055E-01   0.3887E-01   0.7285E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.4227E-01   0.3756E-01   0.7048E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.4406E-01   0.3629E-01   0.6807E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.4592E-01   0.3507E-01   0.6583E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.4786E-01   0.3388E-01   0.6366E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.4989E-01   0.3274E-01   0.6147E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.5200E-01   0.3163E-01   0.5948E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.5420E-01   0.3056E-01   0.5751E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.5649E-01   0.2953E-01   0.5553E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.5888E-01   0.2853E-01   0.5373E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.6138E-01   0.2756E-01   0.5192E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.6397E-01   0.2663E-01   0.5016E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.6668E-01   0.2572E-01   0.4852E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.6950E-01   0.2485E-01   0.4686E-01  11.692   0.3717E+01   0.2710E+00   0.586
  0.7244E-01   0.2401E-01   0.4530E-01  11.655   0.3708E+01   0.2718E+00   0.609
  0.7551E-01   0.2319E-01   0.4381E-01  11.655   0.3708E+01   0.2718E+00   0.609
  0.7870E-01   0.2240E-01   0.4230E-01  11.655   0.3708E+01   0.2718E+00   0.609
  0.8204E-01   0.2164E-01   0.4091E-01  11.619   0.3699E+01   0.2723E+00   0.632
  0.8551E-01   0.2090E-01   0.3954E-01  11.619   0.3699E+01   0.2723E+00   0.632
  0.8913E-01   0.2019E-01   0.3816E-01  11.619   0.3699E+01   0.2723E+00   0.632
  0.9290E-01   0.1950E-01   0.3693E-01  11.583   0.3690E+01   0.2728E+00   0.655
  0.9683E-01   0.1884E-01   0.3568E-01  11.583   0.3690E+01   0.2728E+00   0.655
  0.1009E+00   0.1820E-01   0.3446E-01  11.583   0.3690E+01   0.2728E+00   0.655
  0.1052E+00   0.1758E-01   0.3334E-01  11.548   0.3681E+01   0.2733E+00   0.679
  0.1096E+00   0.1698E-01   0.3220E-01  11.548   0.3681E+01   0.2733E+00   0.679
  0.1143E+00   0.1640E-01   0.3111E-01  11.530   0.3672E+01   0.2738E+00   0.691
  0.1191E+00   0.1584E-01   0.3009E-01  11.530   0.3672E+01   0.2738E+00   0.691
  0.1242E+00   0.1530E-01   0.2905E-01  11.513   0.3663E+01   0.2743E+00   0.704
  0.1294E+00   0.1477E-01   0.2808E-01  11.513   0.3663E+01   0.2743E+00   0.704
